Nitrogen,Phosphorus,Potassium,Temperature,Humidity,pH,Moisture,Crop
44.13,4.84,101.87,32.53,59.45,7.97,56.93,Coconut
27.35,4.84,106.13,28.17,58.69,7.96,38.16,Coconut
48.52,3.38,105.94,29.25,54.52,7.87,34.53,Coconut
40.5,4.41,108.25,22.26,51.36,7.83,25.82,Coconut
37.76,5.03,103.97,30.76,66.64,7.86,49.63,Coconut
45.93,5.64,103.77,27.84,66.53,7.9,45.41,Coconut
41.98,3.33,106.95,29.21,64.21,7.84,33.96,Coconut
46.54,1.64,108.62,26.01,59.52,7.91,24.12,Coconut
30.93,2.35,105.95,29.5,55.42,7.93,55.26,Coconut
25.06,2.4,108.54,32.98,62.02,7.9,34.13,Coconut
38.13,6.75,100.79,24.24,59.04,7.91,33,Coconut
45.23,5.57,108.67,33.54,59.28,7.94,55.66,Coconut
45.38,5.04,100.06,34.43,72.28,7.85,39.44,Coconut
29.42,4.12,108.45,32.19,68.94,7.9,29.95,Coconut
37.03,5.37,103.23,32.55,71.46,7.87,32.93,Coconut
46.89,4.43,106.72,28.38,52.02,7.84,45.19,Coconut
35.48,2.02,106.48,25.4,43.57,7.86,36.72,Coconut
46.5,4.72,103.72,33.8,52.28,7.95,56.71,Coconut
27.47,6.42,105.57,28.38,47.58,7.96,41.45,Coconut
36.25,2.82,104.32,28.37,59.8,7.85,46.9,Coconut
48.2,2.97,107.18,30.08,73.84,7.82,20,Coconut
49.41,1.72,108.49,34.95,64.93,7.88,45.87,Coconut
46.29,5.07,100.96,35.56,74.88,7.91,58.11,Coconut
35.71,0.79,109.17,24.05,52.76,7.82,41.55,Coconut
41.66,4.47,102.82,23.42,53.65,7.87,41.9,Coconut
34.03,3.5,107.66,31.68,62.14,7.84,59.45,Coconut
44.6,5.5,107.62,31.03,69,7.97,37.57,Coconut
47.73,5.68,104.2,31.78,44.27,7.92,55.15,Coconut
30.58,1.05,103.32,22.3,60.64,7.81,61.21,Coconut
25.38,0.94,107.07,26.39,52.62,7.9,37.97,Coconut
37.86,5.63,101.86,29.36,64.39,7.97,62.98,Coconut
28.81,6.41,102.74,26.67,47.94,7.84,39.42,Coconut
34.56,1.01,109.25,26.75,56.87,7.92,35.26,Coconut
30.56,1.69,101.6,30.64,65.77,7.98,39.67,Coconut
40.06,1.27,109.82,29.89,48.59,7.87,38.28,Coconut
37.96,6.33,100.21,28.61,62.22,7.98,43.15,Coconut
42.72,1.22,108.66,37.09,63.72,7.88,20,Coconut
36.89,2.68,108.7,21.78,55.6,7.95,34.78,Coconut
36.41,5.29,100.59,30.42,70.37,7.98,48.25,Coconut
42.28,0.63,103.04,35.39,52.28,7.88,24.65,Coconut
45.79,3.34,100.75,30.53,52.17,7.84,31.79,Coconut
46.57,2.44,101.36,28.09,56.62,7.86,57.23,Coconut
35.01,6.23,101.27,22.95,55.86,7.91,43.81,Coconut
26.52,1.66,103.26,32.06,75.56,7.87,57.3,Coconut
27.93,3.27,107.47,38.4,67.88,7.86,31.2,Coconut
30.69,4.87,107.22,33.59,66.16,7.85,34.64,Coconut
44.54,4.33,104.13,26.47,62.91,7.99,22.4,Coconut
27.68,5.18,107.35,31.56,58.25,7.87,37.79,Coconut
46.97,5.36,100.8,29.13,56.72,7.84,37.68,Coconut
44.33,4.74,107.4,23.35,59.98,7.91,34.42,Coconut
37.43,1.04,109.05,26.75,58.1,8,64.42,Coconut
58.93,8.4,164.35,30.42,48.76,7.79,45.98,Cotton
58.93,13.27,163.99,24.9,51.02,7.78,70,Cotton
67.15,4.32,137,27.31,57.3,7.78,36.37,Cotton
61.27,6.72,151.6,31.5,74.7,7.66,69.01,Cotton
60.12,4.11,126.01,27.63,69.25,7.6,62.38,Cotton
66.54,9.27,165.89,22.59,45.7,7.67,39.77,Cotton
62.18,6.57,128.82,35.97,60.1,7.63,51.2,Cotton
69.65,9.27,115.77,27.69,55.55,7.53,38.22,Cotton
68.83,6.33,157.12,24.27,52.43,7.58,37.16,Cotton
68.95,7.03,167,30.42,50.01,7.78,33.9,Cotton
71.92,9.58,153.71,31.52,44.64,7.74,61.48,Cotton
67.36,11.69,128.47,30.64,57.57,7.74,70,Cotton
55.56,1.52,151.81,22.17,47.78,7.56,39.93,Cotton
71.14,2.35,131.29,36.5,65.85,7.73,20.33,Cotton
51.46,2.22,121.39,35.13,65.69,7.53,35.68,Cotton
65.51,9.86,147.7,24.82,53.75,7.53,28.64,Cotton
54,8.64,159.38,31.24,55.88,7.68,25.39,Cotton
64.64,8.64,149.94,29.77,46.18,7.58,37.15,Cotton
57.42,5.64,115.54,25.86,46.65,7.66,47.29,Cotton
69.67,8.39,133.53,30.15,60.77,7.55,57.26,Cotton
73.75,5.52,156.46,29.46,59.4,7.65,44.4,Cotton
65.9,2,154.76,29.37,64.45,7.68,29.59,Cotton
63.82,2.26,153.1,23.63,58.75,7.65,27.55,Cotton
58.08,4.65,155.02,32.45,60.24,7.61,45.72,Cotton
60.29,10.29,126.92,37.34,63.39,7.7,40.45,Cotton
62.31,5.13,156.67,30.41,67.24,7.79,57.55,Cotton
72.76,4.83,135.32,31.9,55.45,7.66,45.96,Cotton
61.3,9.2,141.35,35.85,52.79,7.69,55.3,Cotton
58.44,10.48,144.46,28.87,49.91,7.72,41.19,Cotton
73.47,10.51,145.83,26.33,50.2,7.68,41.51,Cotton
54.47,1.93,112.75,29.67,58.75,7.61,40.79,Cotton
68.84,1.82,164.52,32.2,50.72,7.73,35.97,Cotton
52.14,12.3,165.37,29.24,62.15,7.59,44.03,Cotton
72.8,2.24,112.03,34.15,71.16,7.71,42.28,Cotton
72.85,4.1,121.29,31.56,55.15,7.71,38.77,Cotton
68.48,2.96,121.4,24.76,56.88,7.73,36.55,Cotton
60.18,13.63,164.02,34.15,63.96,7.64,43.16,Cotton
52.17,7.71,164.66,30.7,57.71,7.58,37.77,Cotton
62.74,7.66,121.31,34.89,53.79,7.74,35.13,Cotton
53.27,5.99,130.29,26.7,63.42,7.67,24.75,Cotton
68.59,9.86,133.15,23.75,61.43,7.61,39.36,Cotton
68.79,9.35,112.72,25.73,52.9,7.64,68.32,Cotton
68.2,8.59,118.17,25.36,50.91,7.78,25.52,Cotton
69.35,4.37,165.22,36.35,61.89,7.58,68.9,Cotton
68.2,8.76,132.31,21.91,46.66,7.79,36.26,Cotton
57.43,5.75,132.87,26.44,65.84,7.61,52.25,Cotton
57.47,3.69,167.36,28.93,50.28,7.61,36.64,Cotton
55.53,5.53,157.23,30.06,53.68,7.55,39.13,Cotton
51.04,11.05,159.57,35.29,64.13,7.51,35.65,Cotton
58.47,5.31,167.53,24.61,63.9,7.69,60.71,Cotton
58.17,5.82,137.7,29.38,60.44,7.66,57.93,Cotton
57.15,13.76,123.35,30.2,51.16,7.63,39.39,Cotton
55.43,5.19,147.49,32.46,68.2,7.66,37.43,Cotton
71,2.93,110.91,24.26,53.19,7.62,39.87,Cotton
63.38,14.16,166.06,37.9,75.51,7.54,26.85,Cotton
51.41,9.76,165.24,31.1,55.48,7.74,50.16,Cotton
58.84,10.76,127.76,31.75,62.4,7.56,55.43,Cotton
58.94,4.49,157.97,27.29,57.56,7.66,36.43,Cotton
65.57,5.48,124.05,26.71,55.89,7.78,32.77,Cotton
62.26,12.73,161.09,29.25,56.07,7.53,53.41,Cotton
71.84,2.69,135.94,29.73,58.67,7.52,39.07,Cotton
68.48,10.08,113.36,31.62,57.88,7.59,37.19,Cotton
60.4,13.88,158.5,25.93,54.07,7.73,61.53,Cotton
56.04,14.32,161.92,26.47,55.37,7.79,67.99,Cotton
70.6,1.59,123.68,21.92,53,7.7,44.4,Cotton
67.66,4.98,140.11,24.35,58.11,7.8,69.11,Cotton
69.16,4.46,122.24,29.55,45.99,7.53,70,Cotton
68.24,9.29,132.19,28.29,60.24,7.75,42.85,Cotton
62.68,7.48,119.56,31.31,73.26,7.75,51.32,Cotton
68.08,14.72,145.19,30.05,58.21,7.6,64.18,Cotton
71.66,2.44,167.72,31.27,62.18,7.56,37.33,Groundnut
54.85,5.77,148.85,32.51,61.45,7.54,47.98,Groundnut
71.27,12.64,130.54,23.98,44.94,7.76,26.32,Groundnut
69.35,8.89,165.71,30.28,69.29,7.52,28.88,Groundnut
58.61,13.29,148.14,28.02,54.85,7.72,56.57,Groundnut
70.9,9.19,144.69,28.66,56.26,7.73,69.25,Groundnut
69.81,14.18,150.76,30.85,70.39,7.7,28,Groundnut
51.08,7.68,164.99,24.51,62.55,7.51,70,Groundnut
63.45,8.71,122.83,22.33,56.84,7.7,39.77,Groundnut
52.33,5.63,151.36,29.75,55.39,7.58,36.01,Groundnut
56.04,4.04,165.28,28.27,52.86,7.66,46.58,Groundnut
51.26,13.57,145.99,33.27,67.2,7.52,47.39,Groundnut
65.74,11.48,143.72,38.53,70.2,7.56,65.21,Groundnut
65.71,2.6,154.52,25.2,60.02,7.6,34.71,Groundnut
65.02,5.23,148.96,23.66,55.66,7.55,36.46,Groundnut
55.92,12.09,148.18,35.01,71.58,7.55,56.39,Groundnut
69.98,2.25,154.27,36.92,69.78,7.56,40.55,Groundnut
52.23,7.81,111.71,23.74,47.23,7.61,50.55,Groundnut
51.66,13.99,162.7,30.51,48.99,7.69,26.99,Groundnut
69.34,2.35,110.28,27.02,68.83,7.7,70,Groundnut
65.6,10.72,127.5,27.77,42.89,7.6,49.89,Groundnut
74.58,11.15,147.19,39.65,63.55,7.73,51.32,Groundnut
52.63,12.71,133.38,37.27,64.08,7.62,42.9,Groundnut
70.67,8.78,163.8,27.93,64.17,7.65,27.39,Groundnut
69.49,4.59,157.11,29.95,61.75,7.72,64.25,Groundnut
69.69,7.56,165.02,24.97,59.24,7.65,70,Groundnut
57.79,7,159.88,27.68,61.68,7.56,66.46,Groundnut
64.55,14.33,133.24,23.82,47.74,7.65,44.6,Groundnut
73.08,1.4,143.39,34.57,69.61,7.76,67.03,Groundnut
68.56,7.89,168.26,35.1,70.14,7.77,36.11,Groundnut
66.3,2.25,132.95,33.71,59.42,7.75,42.28,Groundnut
73.51,3.92,115.12,24.75,45.31,7.58,59.57,Groundnut
74.53,13.99,153.86,37.36,59.64,7.56,43.49,Groundnut
63.51,2.46,123.92,32.22,56.29,7.57,52.43,Groundnut
58.15,3.38,133.96,32.35,48.81,7.54,29.3,Groundnut
61.1,0.77,169.57,40,80,7.54,51.88,Groundnut
67.1,3.23,148.04,25.85,62.32,7.69,66.14,Groundnut
74.66,1.51,148.83,30.61,66.36,7.53,34.93,Groundnut
56.84,13.73,162.89,34.51,54.79,7.78,47.88,Groundnut
68.19,8.19,141.13,29.66,43.74,7.73,20.71,Groundnut
60.84,8.41,115.57,31.75,46.82,7.57,52.35,Groundnut
73.35,13.88,142.61,25.43,68.65,7.56,26.04,Groundnut
55.17,12.53,118.84,30.97,58.53,7.71,46.38,Groundnut
69.64,5.69,111.66,28.58,71.66,7.68,46.83,Groundnut
71.32,11.2,152.29,29.87,63.64,7.68,41.27,Groundnut
57.79,10.13,147.76,25.09,54.56,7.52,24.21,Groundnut
74.33,11.14,126.06,29.76,45.13,7.74,40.24,Groundnut
57.34,2.83,148.75,31.38,69.36,7.73,46.77,Groundnut
63.39,6.82,147.22,36.7,70.28,7.79,45.16,Groundnut
67.11,6.7,137.07,26.91,44.27,7.56,55.44,Groundnut
72.84,3.24,160.26,30.83,53.08,7.58,51.57,Groundnut
59.85,8.18,148.61,31.98,55.89,7.51,40.8,Groundnut
66.42,13.16,110.22,30.46,48.84,7.69,52.62,Groundnut
74.27,4.27,143.4,29.24,54.29,7.73,51.55,Groundnut
74.74,2.45,138.52,31.38,67.84,7.77,24.22,Groundnut
63.52,5.2,138.04,29.08,54.19,7.52,39.54,Groundnut
71.1,1.25,111.02,40,60.8,7.63,40.27,Groundnut
61.96,12.58,136.52,23.18,53.55,7.73,24.52,Groundnut
62.95,14.3,146.33,32.61,54.79,7.56,61.71,Groundnut
64.95,11.82,140.17,36.12,72.17,7.61,53.38,Groundnut
59.67,5.78,124.14,23.88,57.05,7.52,23.13,Groundnut
74.93,13.5,120.62,30.78,64.7,7.6,30.7,Groundnut
57.71,0.74,121.66,36.46,65.08,7.77,47.68,Groundnut
71.7,8.24,117.25,40,77.61,7.78,37.69,Groundnut
53.94,2.82,140.94,32,57.73,7.7,43.54,Groundnut
51.07,11.53,134.52,32.69,69.21,7.67,46.91,Groundnut
62.56,11.78,161.53,29.63,45.37,7.79,61.58,Groundnut
60.38,11.83,111.24,34.22,56.39,7.65,59.87,Groundnut
56.89,10.09,166.18,36.56,76.26,7.69,58.88,Groundnut
52.41,5.08,162.35,37,62.94,7.68,35.98,Groundnut
61.45,7.31,120.82,37.66,74.6,7.69,67.32,Groundnut
61.12,9.57,118.3,36.42,75.12,7.71,57.03,Groundnut
57.8,4.18,112.01,29.92,50.41,7.54,45.69,Groundnut
69.04,13.69,164.12,31.96,49.13,7.78,34.68,Groundnut
73.56,7.38,144.81,38.65,62.79,7.78,24.22,Groundnut
61.96,1.17,132.47,24.94,50.42,7.54,52.97,Groundnut
72.19,5.13,149.22,26.11,52.09,7.72,37.48,Groundnut
65.29,13.48,121.91,39.68,75.02,7.67,26.39,Groundnut
60.67,7.94,164.81,32.74,64.14,7.68,67.17,Groundnut
57.86,8.62,115.34,25.3,50.31,7.75,30.16,Groundnut
68.81,6.41,150.78,29.37,61.61,7.55,49.51,Groundnut
66.93,7.45,139.28,35.12,61.28,7.66,56.14,Groundnut
58.07,8.82,160.2,31.57,46.3,7.6,41.88,Groundnut
70.04,6.1,113.27,38,61.23,7.77,35.74,Groundnut
61.83,8.07,145.49,36.29,71,7.72,24.78,Groundnut
62.51,13.36,163.9,32.76,61.99,7.69,38.6,Groundnut
71.87,5.25,140.66,33.01,61.9,7.76,28.94,Groundnut
66.31,5.44,112.12,27.09,64.13,7.72,23.96,Groundnut
53.06,10.96,128.05,30.15,68.23,7.67,32.47,Groundnut
51.64,3.75,163.12,31.12,54.41,7.68,64.3,Groundnut
53.1,7.92,128.47,31.08,61.81,7.74,38.74,Groundnut
57.73,12.81,156.06,34.99,65.23,7.75,33.63,Groundnut
60.89,0.92,111.67,28.29,46.16,7.51,52.98,Groundnut
70.26,14.6,156.41,37.61,61.11,7.63,38.36,Groundnut
55.72,4.79,124.97,36.02,69.03,7.7,30.22,Groundnut
52.26,11.62,151.92,28.58,41.09,7.65,65.9,Groundnut
60.99,6.71,147.94,24.6,52.29,7.57,52.77,Groundnut
62.79,4.36,121.4,29.87,56.39,7.73,20,Groundnut
57.66,13.08,134.79,29.85,47.2,7.68,46.96,Groundnut
61.32,13.52,141.16,26.12,63.44,7.55,32.66,Groundnut
64.17,8.66,149.51,34.94,57.44,7.77,38.08,Groundnut
65.33,10.09,131.41,31.59,63.18,7.75,49.7,Groundnut
57.5,11.97,113.13,37.33,67.17,7.77,46.15,Groundnut
54.26,12.5,145.04,24.02,45.09,7.79,25.04,Groundnut
65.13,7.53,149.36,33.56,66.29,7.66,47.01,Groundnut
56.86,1.77,126.65,30.78,50.3,7.72,38.03,Groundnut
69.3,4.53,129.57,32.39,66.19,7.51,41.8,Groundnut
58.15,1.63,145.39,31.26,67.75,7.59,22.93,Groundnut
73.33,11.38,127.94,38.04,69.01,7.75,62.33,Groundnut
69.69,4.05,123.07,32.73,62.66,7.64,39.96,Groundnut
58.62,6.12,122.36,27.79,60.14,7.75,57.63,Groundnut
61.63,12.25,156.42,32.24,55.75,7.73,43.39,Groundnut
60.09,4.79,151.51,31.18,60.59,7.53,60.43,Groundnut
73.8,13.79,150.28,34.04,65.18,7.6,42.02,Groundnut
54.16,3.25,123.81,28.92,49.12,7.61,58.57,Groundnut
64.42,1.61,144.02,36.08,74.86,7.62,31.95,Groundnut
54.53,11.83,156.98,32.57,62.47,7.69,60.4,Groundnut
55.01,14.8,136.06,32.53,51.27,7.72,29.73,Groundnut
53.56,10.08,145.03,25.19,60.71,7.66,54.65,Groundnut
70.14,12.99,156.72,28.66,47.45,7.74,35.11,Groundnut
69.68,11.9,145.54,24.59,58.22,7.58,30.72,Groundnut
68.72,6.19,117.52,25.71,59.93,7.53,40.7,Groundnut
58.31,11.57,162.75,28.24,54.62,7.58,52.01,Groundnut
64.02,12.12,126.52,33.95,61,7.79,70,Groundnut
59.78,8.35,126.13,33.88,59.02,7.52,47.91,Groundnut
52.37,9.87,168.95,30.87,58.93,7.71,23.5,Groundnut
69.68,9.6,114.49,33.25,69.66,7.72,40.56,Groundnut
60.53,4.17,134.35,30.25,72.59,7.61,37.3,Groundnut
63.78,13.86,126.8,31.59,67.65,7.8,59.82,Groundnut
59.83,4.38,118.21,37.68,62.61,7.71,36.04,Groundnut
66.21,12.5,132.37,30.23,70.15,7.53,41.86,Groundnut
67.32,4.18,122.73,30.29,58.63,7.59,44.33,Groundnut
66.39,13.43,116.26,27.47,53.06,7.67,35.06,Groundnut
72.47,6.29,152.22,29.05,52,7.77,60.38,Groundnut
67.82,9.77,143.63,22.27,58.06,7.63,67.2,Groundnut
70.85,3.87,157.3,26.4,57.87,7.72,37.45,Groundnut
52.52,8.62,167.84,24.38,52.09,7.59,62.55,Groundnut
52.08,2.74,151.14,33.24,51.28,7.52,60.21,Groundnut
51.93,12.7,110.01,27.41,52.54,7.61,40.14,Groundnut
62.81,1.17,156.37,32.64,77.53,7.71,32.57,Groundnut
74.94,11.1,162.35,27.61,71.93,7.72,61.42,Groundnut
68.15,12.08,169.83,36.71,76.2,7.55,32.44,Groundnut
49.48,5.39,109.27,31.72,71.9,7.94,27.08,Melon
27.42,0.73,109.81,38.33,70.83,7.95,54.59,Melon
25.21,2.01,109.98,31.36,44.29,7.85,35.02,Melon
45.2,5.57,103.61,31.97,57.04,7.87,32.44,Melon
42.85,1,102.44,30.86,66.38,7.98,41.74,Melon
38,3.58,107.03,29.81,63.42,7.92,51.39,Melon
25.24,2.82,103.74,30.18,68.42,7.86,39.32,Melon
47.88,5.47,106.34,25.23,62.86,7.95,70,Melon
46.37,5.33,103.85,37.04,68.38,7.92,35.74,Melon
34.9,6.92,108.17,26.14,52.36,7.96,50.32,Melon
42.5,3.16,101.95,25.71,49.13,7.93,31.77,Melon
35.22,3.58,109.7,30.12,69.25,7.97,48.74,Melon
28.55,4.76,100.04,27.34,63.01,7.9,38.52,Melon
37.43,5.14,107.87,30.29,69.44,7.83,29.06,Melon
30.87,2.47,109.62,33.67,68.27,7.95,61.23,Melon
29.77,1.47,103.55,34.7,66.76,7.86,52.22,Melon
25.89,4.3,106.57,34.38,60.73,7.88,44.35,Melon
40.47,5.33,101.81,33.48,62.18,8,43.7,Melon
25.88,1.87,103.59,33.6,60.98,7.89,28.36,Melon
31.96,4.35,109.72,31.74,62.32,7.94,49.01,Melon
37.84,6.21,105.03,27.11,49.05,7.98,34.2,Melon
31.9,3.41,105.81,29.56,70.11,7.91,50.81,Melon
31.73,0.71,109.82,33.71,58.93,7.91,66.53,Melon
48.98,3,104.76,21.93,44.5,7.85,54.53,Melon
35.63,2.59,107.21,33.53,60.05,7.84,42.95,Melon
40.84,5.44,105.65,25.31,51.61,7.98,38.7,Melon
46.25,0.77,106.96,31.78,65.4,7.93,38.5,Melon
41.05,6.88,108.74,34.68,58.89,7.86,63.78,Melon
46,0.61,100.88,39.75,60.73,7.89,35.57,Melon
30.29,3.13,109.6,22.69,51.37,7.94,30.96,Melon
45.8,4.6,107.16,24.06,40.2,7.99,36.75,Melon
30.98,4.36,104.56,38.25,74.83,7.92,61.72,Melon
39.63,2.11,104.64,40,64.51,7.9,30.23,Melon
33.95,3.69,107.37,35.73,71.25,7.84,61.27,Melon
49.58,3.17,109.7,31.33,52.44,7.82,49.95,Melon
47.79,5.51,101.89,32.64,71.49,8,25.69,Melon
28.7,1.61,104.44,24.83,51.23,7.89,36.58,Melon
35.3,4.47,109.16,30.57,73.76,7.96,21.43,Melon
46.27,2.85,106.56,27.61,52.18,7.88,31.86,Melon
30.27,3.63,102.39,25.3,51.45,7.81,50.85,Melon
47.66,1.61,109.3,31.71,58.44,7.86,37.19,Melon
33.42,4.4,106.75,25.28,55.82,7.98,49.07,Melon
48.57,0.83,106.57,29.97,58.25,7.88,42.29,Melon
41.81,1.97,109.56,32.38,58.5,7.98,50.23,Melon
46.29,2.14,103.67,30.69,59.44,7.91,51.79,Melon
28.68,6.93,104.11,33.71,71.14,7.97,34.79,Melon
40.86,6.07,102.26,26.91,52.52,7.94,35.02,Melon
40.98,5.26,107.65,29.32,51.48,7.96,30.22,Melon
46.52,1.9,107.38,25.99,55.37,7.92,36.84,Melon
32.01,0.76,100.78,33.65,66.5,7.87,58.19,Melon
39.61,1.76,104.02,29.23,55.19,7.83,70,Melon
47.1,1.94,102.42,25.5,65.19,7.9,62.73,Melon
38.09,5.74,102.23,26.92,56.83,7.86,55.42,Melon
32.36,0.99,104.67,35.51,70.33,7.93,37.95,Melon
27.22,5.41,102.77,27.1,61.29,7.93,34.63,Melon
43.37,4.33,106.99,32.66,55.25,7.92,28.12,Melon
44.41,3.35,101.47,35.8,55.37,7.85,36.98,Melon
46.34,1.76,107.75,29.38,54.47,7.96,28.75,Melon
43.31,2.51,102.12,36.66,76.82,7.87,44.94,Melon
40.48,4.48,100.63,32.53,60.02,7.83,37.92,Melon
38.35,5.62,103.63,32.66,74.93,7.99,46.84,Melon
38.83,4.46,106.39,34.63,63.8,7.87,35.3,Melon
26.95,3.76,106.78,24.84,62.63,7.93,69.17,Melon
45.4,5.89,103.99,29,44.56,7.82,43.64,Melon
39.87,1.72,102.17,35.26,53.82,7.88,66.79,Melon
29.93,4.77,105.46,33.42,55.5,7.97,32.88,Melon
43.18,5.38,104.05,28.04,55.51,7.89,36.61,Melon
25.88,3.07,102.48,34.9,61.86,7.87,54.46,Melon
32.2,1.87,105.18,22.34,53.62,7.96,31.58,Melon
26.65,6.65,103.49,28.11,47.2,7.82,60.71,Melon
35.56,2.65,105.08,34.35,66.79,7.89,39.79,Melon
39.38,3.06,104.21,28.74,48.61,7.83,52.2,Melon
43.94,2.77,101.62,22.56,50.58,7.84,37.65,Melon
34.57,4.69,109.92,26.95,50.63,7.82,20.35,Melon
39.02,5.93,105.66,26.39,54.79,7.87,61.24,Melon
29.68,4.37,101.01,30.13,72.21,7.95,37.76,Melon
45.59,2.38,102.64,35.71,67.62,7.89,54.65,Melon
25.6,5.63,100.22,28.88,60.85,7.83,66.05,Melon
48.39,6.96,101.46,27.05,44.74,7.92,22.13,Melon
49.22,3.32,103.22,29.34,44.01,7.92,48.14,Melon
38.68,3.4,102.34,39.33,67.44,7.87,37.92,Melon
29.81,5.29,100.04,28.53,59.01,7.83,29.12,Melon
33.02,4.68,105.39,23.12,58.63,7.83,70,Melon
33.26,3.77,108.53,31.53,58.95,7.88,43.95,Melon
35.62,1.09,108.31,33.55,60.65,7.9,38.29,Melon
32.27,6.81,109.37,30.15,64.35,7.82,41.77,Melon
49.9,3.26,101.77,39.81,63.65,7.94,55.47,Melon
35.89,4.25,105.13,34.51,52.14,7.99,25.31,Melon
46.66,1.51,105.04,35.66,54.44,7.89,35.22,Melon
46.68,1.05,105.16,25.65,62.92,7.92,42.62,Melon
26.64,3.22,109.09,28.51,44.09,7.97,40.81,Melon
29.26,3.75,102.28,30.09,54.43,7.82,22.31,Melon
49.56,2.7,108.96,22.27,61.81,7.91,53.72,Melon
26.48,2.87,107.14,38.38,65.51,8,43.35,Melon
43.84,4.87,100.6,32.61,50.77,7.98,61.51,Melon
35.89,0.95,100.66,26.99,47.9,7.82,61.83,Melon
34.94,2.95,105.45,29.77,63.41,7.99,30.08,Melon
34.45,5.38,106.81,28.27,59.38,8,43.22,Melon
36.75,5.99,104.86,33.5,53.07,7.94,32.09,Melon
32.45,1.58,105.89,37.95,68.37,7.94,43.52,Melon
38.93,4.84,100.28,25.06,64.02,7.96,64.16,Melon
47.01,3.72,105.68,26.79,62.91,7.97,26.58,Melon
47.94,6.89,105.92,26.72,52.56,7.94,42.85,Melon
34.95,5.77,105.73,22.39,61.19,7.83,38.02,Melon
46.03,6.3,103.38,30.98,72.26,7.98,32.9,Melon
49.27,3.14,102.25,30.37,74.96,7.84,67.15,Melon
30.11,2.42,108.11,36.58,61.79,7.93,61.02,Melon
31.59,3.25,101.93,26.45,60.78,7.91,59.59,Melon
36.74,6.43,101.03,25.6,52.6,7.99,28.75,Melon
29.98,4.73,108.13,35.57,72.13,7.82,52.54,Melon
44.97,3.86,104.21,33.06,60.37,7.87,43.45,Melon
38.89,2.15,101.91,29.39,53.28,7.94,57.16,Melon
33.4,3.41,100.83,28.21,59.37,7.85,46.78,Melon
29.39,6.64,108.83,35.57,60.63,7.99,32.13,Melon
34.28,4.39,100.94,37.32,76.39,7.91,37.4,Melon
34.71,2.7,101.6,40,56.27,7.83,70,Melon
35.65,2.91,108.45,39.82,70.94,7.88,42.1,Melon
30.17,3.62,108.5,38.99,74.78,7.89,35.05,Melon
40.69,4.88,100.22,27.9,58.51,7.98,46.83,Melon
42.98,5.17,100.5,33.88,68.15,7.94,37.53,Melon
46.59,6.88,106.97,40,71.79,7.95,36.62,Melon
30.84,2.86,102.75,30.18,53.72,7.82,43.36,Melon
27.95,6.44,100.91,32.53,56.27,7.9,38.67,Melon
26.95,4.55,105.67,33.72,50.47,7.99,59.4,Melon
34.49,6.18,105.83,31.86,51.97,7.98,61.7,Melon
49.03,5.86,108.19,34.28,52.14,7.87,56.4,Melon
39.18,3.3,107.63,25.94,60.8,7.86,51.05,Melon
34.97,3.77,100.38,26.63,56.66,7.82,64.74,Melon
29.47,5.15,106.29,35.09,63.88,7.91,57.42,Melon
38.66,4.97,109.67,32.66,59.08,7.83,40.8,Melon
25.48,6.9,108.57,34.76,67.48,7.82,36.17,Melon
40.32,2.99,100.65,31.21,56.6,7.92,59.18,Melon
42.98,6.77,109.22,34.72,67.85,7.87,39.69,Melon
43.45,0.99,107.16,23.38,55.92,7.97,36.48,Melon
40.31,0.64,100.41,30.14,55.49,7.82,60.52,Melon
31.63,0.83,101.83,29.71,50.93,7.89,25.05,Melon
29.74,3.04,107.39,30.88,51,7.89,32.97,Melon
34.63,2.72,106.56,31.28,68.41,7.87,39.07,Melon
43.64,1.94,103.6,32.92,77.29,7.9,38.18,Melon
44.59,6.14,104.65,25.87,69.73,7.87,46.52,Melon
35.54,3.58,101.23,30.53,63.85,7.92,52.54,Melon
45.56,5.73,106.34,37.03,69.99,7.83,36.53,Melon
38.44,3.58,105.34,37.38,70.59,7.81,40.51,Melon
38.81,2.03,107.15,28.44,55.23,7.92,26.01,Melon
31.67,3.67,104.21,24.57,49.59,7.83,69.72,Melon
31.51,6.92,105.75,25.23,48.23,7.84,42.18,Melon
40.97,6.79,100.71,30.98,60.86,7.84,58.33,Melon
44.84,5.7,100.27,28.45,55.92,7.92,65.22,Melon
26.82,5.48,103.17,22.21,43.72,7.87,65.33,Melon
30.56,2.05,108.22,36.2,55.53,7.86,39.39,Melon
36.27,5.89,107.63,32.48,64.01,7.96,37.86,Melon
48.41,4.17,101.48,29.67,60,7.88,37.14,Melon
45.79,2.36,107.27,30.62,59.17,7.99,44.12,Melon
38.3,4,106.61,29.51,55.64,7.88,35.55,Melon
48.81,1.03,100.21,29.64,54.26,7.93,46.43,Melon
36.91,2.54,106.54,30.83,64.19,7.83,43.71,Melon
41.61,6.49,102.01,34.15,50.64,7.93,55.54,Melon
31.51,3.48,100.98,32.54,52.1,7.88,44.32,Melon
28.23,1.04,106.78,35.15,65.46,7.83,34.15,Melon
32.17,3.77,108.28,32.88,70.34,8,24.23,Melon
49.26,5.07,102.29,32.26,57.08,7.87,31.73,Melon
51.94,12.51,165.98,28.94,60.34,7.66,53.63,Millet
73.74,4.29,118.85,24.61,43.14,7.52,40.55,Millet
